timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1683455655284,104572,paypal,200,,payment 5-961,text,true,,453,216,559,2459,http://localhost:9090/pay?id=1,104572,0,1
1683455655622,104237,get staff info,200,,staff 6-97,text,true,,633,205,4,2459,http://localhost:9090/getStaffInfo/ngochoai,104237,0,1
1683455655597,104264,Get All Invoice,200,,Invoice 1-968,text,true,,2266,198,955,2458,http://localhost:9090/invoice/getAll,104264,0,0
1683455655182,104790,paypal,200,,payment 5-960,text,true,,453,216,559,2458,http://localhost:9090/pay?id=1,104790,0,1
1683455655698,104279,Get All Invoice,200,,Invoice 1-969,text,true,,2266,198,955,2458,http://localhost:9090/invoice/getAll,104279,0,0
1683455655375,104662,user login,200,,Account 2-442,text,true,,743,646,797,2458,http://localhost:9090/signin,104662,0,0
1683455655467,104697,signin,200,,Account 2-965,text,true,,730,620,797,2458,http://localhost:9090/signin,104697,0,0
1683455655798,104369,Get All Invoice,200,,Invoice 1-970,text,true,,2266,198,955,2458,http://localhost:9090/invoice/getAll,104369,0,0
1683455655438,104835,change password,200,,Account 2-200,text,true,,455,318,797,2458,http://localhost:9090/changepassword/HD11300007?oldpassword=Refb45t0&newpassword=Password123,104835,0,0
1683455655819,104459,Update Invoice Status,200,,Invoice 1-448,text,true,,709,592,955,2457,http://localhost:9090/invoice/updateStatus,104459,0,0
1683455655565,104783,signin,200,,Account 2-966,text,true,,730,636,796,2457,http://localhost:9090/signin,104783,0,1
1683455655666,104802,signin,200,,Account 2-967,text,true,,730,616,796,2457,http://localhost:9090/signin,104802,0,0
1683455655897,104575,Get All Invoice,200,,Invoice 1-971,text,true,,2266,198,955,2457,http://localhost:9090/invoice/getAll,104575,0,1
1683455655484,105016,paypal,200,,payment 5-963,text,true,,453,216,559,2457,http://localhost:9090/pay?id=1,105016,0,0
1683455655584,104985,paypal,200,,payment 5-964,text,true,,453,216,559,2457,http://localhost:9090/pay?id=1,104985,0,0
1683455655997,104576,Get All Invoice,200,,Invoice 1-972,text,true,,2266,198,955,2457,http://localhost:9090/invoice/getAll,104576,0,1
1683455656008,104567,cash,200,,payment 5-442,text,true,,494,220,559,2457,http://localhost:9090/payWithCash?id=2,104567,0,0
1683455655683,104928,paypal,200,,payment 5-965,text,true,,453,216,558,2456,http://localhost:9090/pay?id=1,104928,0,0
1683455656034,104582,Update Invoice Status,200,,Invoice 1-449,text,true,,709,592,955,2456,http://localhost:9090/invoice/updateStatus,104582,0,0
1683455656036,104582,get by status,200,,Invoice 1-97,text,true,,2266,217,955,2456,http://localhost:9090/invoice/getByStatus?status=UNPAID,104582,0,0
1683455655766,104870,signin,200,,Account 2-968,text,true,,730,616,796,2456,http://localhost:9090/signin,104870,0,0
1683455655384,105267,paypal,200,,payment 5-962,text,true,,453,216,558,2456,http://localhost:9090/pay?id=1,105267,0,0
1683455655866,104982,signin,200,,Account 2-969,text,true,,730,608,796,2456,http://localhost:9090/signin,104982,0,0
1683455656097,104755,Get All Invoice,200,,Invoice 1-973,text,true,,2266,198,955,2456,http://localhost:9090/invoice/getAll,104755,0,1
1683455655815,105048,change password,200,,Account 2-201,text,true,,455,318,796,2456,http://localhost:9090/changepassword/HD11300007?oldpassword=Refb45t0&newpassword=Password123,105048,0,1
1683455656124,104744,cash,200,,payment 5-441,text,true,,494,220,558,2455,http://localhost:9090/payWithCash?id=2,104744,0,0
1683455655783,105085,paypal,200,,payment 5-966,text,true,,453,216,558,2455,http://localhost:9090/pay?id=1,105085,0,0
1683455656129,104745,Update Invoice Status,200,,Invoice 1-450,text,true,,709,624,955,2454,http://localhost:9090/invoice/updateStatus,104745,0,0
1683455655966,105109,signin,200,,Account 2-970,text,true,,730,612,795,2454,http://localhost:9090/signin,105109,0,0
1683455655883,105315,paypal,200,,payment 5-967,text,true,,453,216,557,2454,http://localhost:9090/pay?id=1,105315,0,1
1683455656198,105004,Get All Invoice,200,,Invoice 1-974,text,true,,2266,198,955,2454,http://localhost:9090/invoice/getAll,105004,0,0
1683455656066,105200,signin,200,,Account 2-971,text,true,,730,608,795,2454,http://localhost:9090/signin,105200,0,0
1683455656210,105060,Update Invoice Status,200,,Invoice 1-451,text,true,,709,612,955,2454,http://localhost:9090/invoice/updateStatus,105060,0,0
1683455656214,105058,Get all by username,200,,Invoice 1-208,text,true,,693,228,955,2454,http://localhost:9090/invoice/getAllByUsername?username=HD11300001,105058,0,1
1683455656218,105056,get list customer info,200,,customer 3-98,text,true,,2096,204,55,2454,http://localhost:9090/getListCustomersInfo,105056,0,0
1683455656242,105080,create,200,,electricboard 4-98,text,true,,2543,6662,89,2454,http://localhost:9090/board/create,105080,0,0
1683455656020,105309,user login,200,,Account 2-444,text,true,,743,606,795,2454,http://localhost:9090/signin,105309,0,0
1683455655984,105422,paypal,200,,payment 5-968,text,true,,453,216,557,2454,http://localhost:9090/pay?id=1,105422,0,0
1683455656298,105112,Get All Invoice,200,,Invoice 1-975,text,true,,2266,198,955,2454,http://localhost:9090/invoice/getAll,105112,0,0
1683455656096,105318,user login,200,,Account 2-445,text,true,,743,638,795,2454,http://localhost:9090/signin,105318,0,0
1683455661208,100208,update,400,,electricboard 4-48,text,false,,502,233,89,2454,http://localhost:9090/board/update/1,100208,0,0
1683455656082,105459,paypal,200,,payment 5-969,text,true,,453,216,557,2454,http://localhost:9090/pay?id=1,105459,0,0
1683455656399,105146,Get All Invoice,200,,Invoice 1-976,text,true,,2266,198,955,2454,http://localhost:9090/invoice/getAll,105146,0,0
1683455656445,105104,cash,200,,payment 5-443,text,true,,494,220,557,2454,http://localhost:9090/payWithCash?id=2,105104,0,0
1683455656119,105482,change password,200,,Account 2-202,text,true,,455,318,795,2453,http://localhost:9090/changepassword/HD11300007?oldpassword=Refb45t0&newpassword=Password123,105482,0,1
1683455656166,105449,signin,200,,Account 2-972,text,true,,730,640,794,2452,http://localhost:9090/signin,105449,0,0
1683455656498,105121,cash,200,,payment 5-444,text,true,,494,220,556,2452,http://localhost:9090/payWithCash?id=2,105121,0,0
1683455656499,105124,Get All Invoice,200,,Invoice 1-977,text,true,,2266,198,955,2451,http://localhost:9090/invoice/getAll,105124,0,0
1683455656501,105125,get one by id,200,,electricboard 4-23,text,true,,732,218,89,2451,http://localhost:9090/board/getOneById?electricBoardId=1,105124,0,0
1683455656503,105127,Update Invoice Status,200,,Invoice 1-452,text,true,,709,616,955,2451,http://localhost:9090/invoice/updateStatus,105127,0,0
1683455656183,105524,paypal,200,,payment 5-970,text,true,,453,216,555,2451,http://localhost:9090/pay?id=1,105524,0,0
1683455656184,105527,user login,200,,Account 2-481,text,true,,743,630,794,2451,http://localhost:9090/signin,105527,0,0
1683455656597,105117,Get All Invoice,200,,Invoice 1-978,text,true,,2266,198,955,2451,http://localhost:9090/invoice/getAll,105117,0,1
1683455656266,105684,signin,200,,Account 2-973,text,true,,730,624,794,2451,http://localhost:9090/signin,105684,0,0
1683455656615,105337,Get all by username,200,,Invoice 1-209,text,true,,693,228,955,2451,http://localhost:9090/invoice/getAllByUsername?username=HD11300001,105337,0,1
1683455656624,105330,get staff info,200,,staff 6-98,text,true,,633,205,3,2451,http://localhost:9090/getStaffInfo/ngochoai,105330,0,0
1683455656199,105780,user login,200,,Account 2-446,text,true,,743,642,794,2450,http://localhost:9090/signin,105780,0,0
1683455656282,105810,paypal,200,,payment 5-971,text,true,,453,216,555,2450,http://localhost:9090/pay?id=1,105810,0,1
1683455656698,105399,Get All Invoice,200,,Invoice 1-979,text,true,,2266,198,955,2450,http://localhost:9090/invoice/getAll,105399,0,0
1683455656366,105854,signin,200,,Account 2-974,text,true,,730,608,794,2450,http://localhost:9090/signin,105854,0,0
1683455656566,105736,signin,200,,Account 2-976,text,true,,730,604,794,2450,http://localhost:9090/signin,105736,0,1
1683455656798,105508,Get All Invoice,200,,Invoice 1-980,text,true,,2266,198,955,2450,http://localhost:9090/invoice/getAll,105508,0,0
1683455653215,109097,Update Invoice Status,200,,Invoice 1-436,text,true,,709,628,955,2450,http://localhost:9090/invoice/updateStatus,109096,0,0
1683455656466,105877,signin,200,,Account 2-975,text,true,,730,608,794,2450,http://localhost:9090/signin,105877,0,1
1683455656822,105528,Update Invoice Status,200,,Invoice 1-453,text,true,,709,592,955,2450,http://localhost:9090/invoice/updateStatus,105528,0,0
1683455656854,105499,cash,200,,payment 5-446,text,true,,494,220,555,2450,http://localhost:9090/payWithCash?id=2,105499,0,0
1683455656483,105883,paypal,200,,payment 5-973,text,true,,453,216,554,2449,http://localhost:9090/pay?id=1,105883,0,0
1683455656606,105885,user login,200,,Account 2-447,text,true,,743,614,794,2449,http://localhost:9090/signin,105885,0,0
1683455656884,105611,Update Invoice Status,200,,Invoice 1-454,text,true,,709,604,955,2449,http://localhost:9090/invoice/updateStatus,105611,0,0
1683455656383,106125,paypal,200,,payment 5-972,text,true,,453,216,554,2449,http://localhost:9090/pay?id=1,106125,0,1
1683455656889,105622,get customer info,200,,customer 3-46,text,true,,676,210,55,2449,http://localhost:9090/getCustomerInfo/HD11300001,105622,0,0
1683455656898,105616,Get All Invoice,200,,Invoice 1-981,text,true,,2266,198,955,2448,http://localhost:9090/invoice/getAll,105616,0,0
1683455656666,105912,signin,200,,Account 2-977,text,true,,730,620,794,2448,http://localhost:9090/signin,105912,0,0
1683455656949,105631,get by status,200,,Invoice 1-98,text,true,,2266,217,955,2448,http://localhost:9090/invoice/getByStatus?status=UNPAID,105631,0,0
1683455653183,109643,paypal,200,,payment 5-940,text,true,,453,216,554,2448,http://localhost:9090/pay?id=1,109643,0,1
1683455656583,106274,paypal,200,,payment 5-974,text,true,,453,216,554,2448,http://localhost:9090/pay?id=1,106274,0,0
1683455656997,105865,Get All Invoice,200,,Invoice 1-982,text,true,,2266,198,955,2448,http://localhost:9090/invoice/getAll,105865,0,1
1683455656817,106130,user login,200,,Account 2-448,text,true,,743,630,794,2448,http://localhost:9090/signin,106130,0,0
1683455656865,106087,signin,200,,Account 2-979,text,true,,730,604,794,2448,http://localhost:9090/signin,106087,0,1
1683455657097,105858,Get All Invoice,200,,Invoice 1-983,text,true,,2266,198,955,2448,http://localhost:9090/invoice/getAll,105858,0,1
1683455656879,106078,user login,200,,Account 2-450,text,true,,743,614,794,2448,http://localhost:9090/signin,106078,0,0
1683455657108,105851,cash,200,,payment 5-445,text,true,,494,220,554,2448,http://localhost:9090/payWithCash?id=2,105851,0,0
1683455656782,106187,paypal,200,,payment 5-976,text,true,,453,216,553,2447,http://localhost:9090/pay?id=1,106187,0,1
1683455657190,105782,cash,200,,payment 5-447,text,true,,494,220,553,2447,http://localhost:9090/payWithCash?id=2,105782,0,0
1683455663003,99972,update,400,,electricboard 4-49,text,false,,502,233,89,2446,http://localhost:9090/board/update/1,99972,0,0
1683455657195,105784,Update Invoice Status,200,,Invoice 1-455,text,true,,709,628,955,2446,http://localhost:9090/invoice/updateStatus,105784,0,0
1683455657198,105784,cash,200,,payment 5-448,text,true,,494,220,552,2446,http://localhost:9090/payWithCash?id=2,105784,0,0
1683455657197,105789,Get All Invoice,200,,Invoice 1-984,text,true,,2266,198,955,2445,http://localhost:9090/invoice/getAll,105789,0,1
1683455657200,105789,get by id,200,,Invoice 1-46,text,true,,691,223,955,2445,http://localhost:9090/invoice/getById?id=1,105789,0,1
1683455657202,105789,get all by username,200,,electricboard 4-12,text,true,,734,226,89,2444,http://localhost:9090/board//getAllByUsername?username=HD11300001,105789,0,0
1683455657219,105779,get list customer info,200,,customer 3-99,text,true,,2096,204,54,2443,http://localhost:9090/getListCustomersInfo,105778,0,1
1683455657242,105818,create,200,,electricboard 4-99,text,true,,2543,6644,88,2443,http://localhost:9090/board/create,105818,0,1
1683455656682,106394,paypal,200,,payment 5-975,text,true,,453,216,551,2443,http://localhost:9090/pay?id=1,106394,0,0
1683455656910,106312,user login,200,,Account 2-449,text,true,,743,622,794,2443,http://localhost:9090/signin,106312,0,0
1683455656966,106271,signin,200,,Account 2-980,text,true,,730,640,794,2443,http://localhost:9090/signin,106271,0,0
1683455656884,106417,paypal,200,,payment 5-977,text,true,,453,216,551,2443,http://localhost:9090/pay?id=1,106417,0,0
1683455657298,106005,Get all by username,200,,Invoice 1-210,text,true,,693,228,954,2443,http://localhost:9090/invoice/getAllByUsername?username=HD11300001,106005,0,0
1683455657298,106009,Get All Invoice,200,,Invoice 1-985,text,true,,2266,198,954,2443,http://localhost:9090/invoice/getAll,106009,0,0
1683455657302,106009,Update Invoice Status,200,,Invoice 1-456,text,true,,709,624,954,2443,http://localhost:9090/invoice/updateStatus,106009,0,0
1683455657067,106396,signin,200,,Account 2-981,text,true,,730,644,794,2443,http://localhost:9090/signin,106396,0,1
1683455656982,106620,paypal,200,,payment 5-978,text,true,,453,216,551,2443,http://localhost:9090/pay?id=1,106620,0,1
1683455657398,106207,Get All Invoice,200,,Invoice 1-986,text,true,,2266,198,954,2443,http://localhost:9090/invoice/getAll,106207,0,0
1683455657167,106500,signin,200,,Account 2-982,text,true,,730,616,794,2443,http://localhost:9090/signin,106500,0,0
1683455657083,106607,paypal,200,,payment 5-979,text,true,,453,216,551,2443,http://localhost:9090/pay?id=1,106607,0,0
1683455657183,106512,paypal,200,,payment 5-980,text,true,,453,216,551,2443,http://localhost:9090/pay?id=1,106512,0,0
1683455657498,106197,Get All Invoice,200,,Invoice 1-987,text,true,,2266,198,954,2443,http://localhost:9090/invoice/getAll,106197,0,1
1683455657545,106154,cash,200,,payment 5-449,text,true,,494,220,551,2443,http://localhost:9090/payWithCash?id=2,106154,0,0
1683455657549,106152,Update Invoice Status,200,,Invoice 1-457,text,true,,709,616,954,2442,http://localhost:9090/invoice/updateStatus,106152,0,0
1683455657266,106462,signin,200,,Account 2-983,text,true,,730,628,794,2442,http://localhost:9090/signin,106462,0,0
1683455657292,106583,user login,200,,Account 2-451,text,true,,743,606,794,2442,http://localhost:9090/signin,106583,0,0
1683455657289,106586,change password,200,,Account 2-204,text,true,,455,318,794,2442,http://localhost:9090/changepassword/HD11300007?oldpassword=Refb45t0&newpassword=Password123,106586,0,0
1683455657623,106254,get staff info,200,,staff 6-99,text,true,,633,205,2,2441,http://localhost:9090/getStaffInfo/ngochoai,106254,0,0
1683455657597,106284,Get All Invoice,200,,Invoice 1-988,text,true,,2266,198,954,2440,http://localhost:9090/invoice/getAll,106284,0,1
1683455657366,106642,signin,200,,Account 2-984,text,true,,730,644,793,2440,http://localhost:9090/signin,106642,0,0
1683455657680,106342,Get all by username,200,,Invoice 1-211,text,true,,693,228,954,2440,http://localhost:9090/invoice/getAllByUsername?username=HD11300001,106342,0,0
1683455657283,106884,paypal,200,,payment 5-981,text,true,,453,216,550,2440,http://localhost:9090/pay?id=1,106884,0,0
1683455657697,106475,Get All Invoice,200,,Invoice 1-989,text,true,,2266,198,954,2440,http://localhost:9090/invoice/getAll,106475,0,1
1683455657467,106777,signin,200,,Account 2-985,text,true,,730,628,793,2440,http://localhost:9090/signin,106777,0,0
1683455657732,106517,Update Invoice Status,200,,Invoice 1-422,text,true,,709,616,954,2440,http://localhost:9090/invoice/updateStatus,106517,0,0
1683455657735,106518,Update Invoice Status,200,,Invoice 1-458,text,true,,709,600,954,2440,http://localhost:9090/invoice/updateStatus,106517,0,0
1683455657566,106729,signin,200,,Account 2-986,text,true,,730,616,793,2440,http://localhost:9090/signin,106729,0,0
1683455657482,106921,paypal,200,,payment 5-983,text,true,,453,216,550,2440,http://localhost:9090/pay?id=1,106921,0,1
1683455657798,106609,Get All Invoice,200,,Invoice 1-990,text,true,,2266,198,954,2440,http://localhost:9090/invoice/getAll,106609,0,0
1683455657513,106917,user login,200,,Account 2-452,text,true,,743,622,793,2440,http://localhost:9090/signin,106917,0,0
1683455657666,106927,signin,200,,Account 2-987,text,true,,730,624,793,2440,http://localhost:9090/signin,106927,0,0
1683455657677,106918,change password,200,,Account 2-205,text,true,,455,318,793,2440,http://localhost:9090/changepassword/HD11300007?oldpassword=Refb45t0&newpassword=Password123,106918,0,0
1683455657384,107216,paypal,200,,payment 5-982,text,true,,453,216,550,2439,http://localhost:9090/pay?id=1,107216,0,0
1683455657897,106703,Get All Invoice,200,,Invoice 1-991,text,true,,2266,198,954,2439,http://localhost:9090/invoice/getAll,106703,0,1
1683455657977,106628,cash,200,,payment 5-450,text,true,,494,220,550,2439,http://localhost:9090/payWithCash?id=2,106628,0,0
1683455657981,106629,Update Invoice Status,200,,Invoice 1-459,text,true,,709,608,954,2438,http://localhost:9090/invoice/updateStatus,106629,0,0
1683455665349,99266,update,400,,electricboard 4-50,text,false,,502,233,88,2438,http://localhost:9090/board/update/1,99266,0,0
1683455657727,107062,user login,200,,Account 2-453,text,true,,743,610,792,2438,http://localhost:9090/signin,107062,0,0
1683455657998,106795,Get All Invoice,200,,Invoice 1-992,text,true,,2266,198,954,2438,http://localhost:9090/invoice/getAll,106795,0,0
1683455657682,107125,paypal,200,,payment 5-985,text,true,,453,216,549,2438,http://localhost:9090/pay?id=1,107125,0,1
1683455657582,107282,paypal,200,,payment 5-984,text,true,,453,216,549,2438,http://localhost:9090/pay?id=1,107282,0,1
1683455657766,107233,signin,200,,Account 2-988,text,true,,730,628,792,2438,http://localhost:9090/signin,107233,0,0
1683455658087,106915,Get all by username,200,,Invoice 1-212,text,true,,693,228,954,2438,http://localhost:9090/invoice/getAllByUsername?username=HD11300001,106915,0,1
1683455658098,106908,Get All Invoice,200,,Invoice 1-993,text,true,,2266,198,954,2438,http://localhost:9090/invoice/getAll,106908,0,0
1683455657866,107172,signin,200,,Account 2-989,text,true,,730,624,792,2438,http://localhost:9090/signin,107172,0,0
1683455657784,107302,paypal,200,,payment 5-986,text,true,,453,216,549,2438,http://localhost:9090/pay?id=1,107302,0,0
1683455658199,106891,Get All Invoice,200,,Invoice 1-994,text,true,,2266,198,954,2438,http://localhost:9090/invoice/getAll,106891,0,1
1683455658213,106879,get by status,200,,Invoice 1-99,text,true,,2266,217,954,2438,http://localhost:9090/invoice/getByStatus?status=UNPAID,106879,0,0
1683455658219,106876,get list customer info,200,,customer 3-100,text,true,,2096,204,54,2438,http://localhost:9090/getListCustomersInfo,106876,0,0
1683455658230,106869,cash,200,,payment 5-451,text,true,,494,220,549,2438,http://localhost:9090/payWithCash?id=2,106869,0,0
1683455658234,106869,Update Invoice Status,200,,Invoice 1-460,text,true,,709,628,954,2437,http://localhost:9090/invoice/updateStatus,106869,0,0
1683455658242,106933,create,200,,electricboard 4-100,text,true,,2543,6644,88,2437,http://localhost:9090/board/create,106933,0,0
1683455657883,107315,paypal,200,,payment 5-987,text,true,,453,216,548,2437,http://localhost:9090/pay?id=1,107315,0,0
1683455658269,106933,cash,200,,payment 5-453,text,true,,494,220,548,2437,http://localhost:9090/payWithCash?id=2,106933,0,0
1683455657982,107387,paypal,200,,payment 5-988,text,true,,453,216,547,2436,http://localhost:9090/pay?id=1,107387,0,0
1683455658297,107077,Get All Invoice,200,,Invoice 1-995,text,true,,2266,198,954,2436,http://localhost:9090/invoice/getAll,107077,0,1
1683455657967,107419,signin,200,,Account 2-990,text,true,,730,632,792,2436,http://localhost:9090/signin,107419,0,0
1683455657881,107508,user login,200,,Account 2-454,text,true,,743,614,792,2436,http://localhost:9090/signin,107508,0,0
1683455658383,107010,cash,200,,payment 5-452,text,true,,494,220,547,2436,http://localhost:9090/payWithCash?id=2,107010,0,0
1683455658067,107435,signin,200,,Account 2-991,text,true,,730,632,792,2435,http://localhost:9090/signin,107435,0,0
1683455658389,107118,Update Invoice Status,200,,Invoice 1-461,text,true,,709,632,954,2435,http://localhost:9090/invoice/updateStatus,107118,0,0
1683455658397,107114,Get All Invoice,200,,Invoice 1-996,text,true,,2266,198,954,2435,http://localhost:9090/invoice/getAll,107114,0,1
1683455658081,107436,user login,200,,Account 2-455,text,true,,743,606,792,2435,http://localhost:9090/signin,107436,0,0
1683455658083,107535,paypal,200,,payment 5-989,text,true,,453,216,546,2435,http://localhost:9090/pay?id=1,107535,0,0
1683455658497,107124,Get All Invoice,200,,Invoice 1-997,text,true,,2266,198,954,2435,http://localhost:9090/invoice/getAll,107124,0,1
1683455658165,107591,signin,200,,Account 2-992,text,true,,730,620,792,2435,http://localhost:9090/signin,107591,0,1
1683455658552,107206,Get all by username,200,,Invoice 1-213,text,true,,693,228,954,2435,http://localhost:9090/invoice/getAllByUsername?username=HD11300001,107206,0,0
1683455658266,107528,signin,200,,Account 2-993,text,true,,730,604,792,2435,http://localhost:9090/signin,107528,0,0
1683455658365,107585,signin,200,,Account 2-994,text,true,,730,640,792,2435,http://localhost:9090/signin,107585,0,1
1683455658598,107356,Get All Invoice,200,,Invoice 1-998,text,true,,2266,198,954,2435,http://localhost:9090/invoice/getAll,107356,0,0
1683455658624,107332,get staff info,200,,staff 6-100,text,true,,633,205,1,2435,http://localhost:9090/getStaffInfo/ngochoai,107332,0,0
1683455658664,107296,cash,200,,payment 5-455,text,true,,494,220,546,2434,http://localhost:9090/payWithCash?id=2,107296,0,0
1683455658184,107844,paypal,200,,payment 5-990,text,true,,453,216,545,2433,http://localhost:9090/pay?id=1,107844,0,1
1683455658384,107702,user login,200,,Account 2-456,text,true,,743,642,792,2433,http://localhost:9090/signin,107702,0,0
1683455658698,107393,Get All Invoice,200,,Invoice 1-999,text,true,,2266,198,954,2433,http://localhost:9090/invoice/getAll,107393,0,1
1683455658383,107786,paypal,200,,payment 5-992,text,true,,453,216,545,2433,http://localhost:9090/pay?id=1,107786,0,0
1683455658752,107422,Update Invoice Status,200,,Invoice 1-462,text,true,,709,628,954,2433,http://localhost:9090/invoice/updateStatus,107422,0,0
1683455658284,107901,paypal,200,,payment 5-991,text,true,,453,216,545,2433,http://localhost:9090/pay?id=1,107901,0,0
1683455658466,107729,signin,200,,Account 2-995,text,true,,730,624,792,2433,http://localhost:9090/signin,107729,0,0
1683455658798,107403,Get All Invoice,200,,Invoice 1-1000,text,true,,2266,198,954,2433,http://localhost:9090/invoice/getAll,107403,0,0
1683455658548,107668,user login,200,,Account 2-457,text,true,,743,626,792,2433,http://localhost:9090/signin,107668,0,0
1683455658483,107776,paypal,200,,payment 5-993,text,true,,453,216,545,2433,http://localhost:9090/pay?id=1,107776,0,0
1683455658566,107892,signin,200,,Account 2-996,text,true,,730,644,792,2433,http://localhost:9090/signin,107892,0,0
1683455658583,107950,paypal,200,,payment 5-994,text,true,,453,216,545,2433,http://localhost:9090/pay?id=1,107950,0,1
1683455658902,107637,Update Invoice Status,200,,Invoice 1-463,text,true,,709,620,954,2433,http://localhost:9090/invoice/updateStatus,107637,0,0
1683455658666,107876,signin,200,,Account 2-997,text,true,,730,604,792,2433,http://localhost:9090/signin,107876,0,1
1683455667240,99304,update,400,,electricboard 4-51,text,false,,502,233,88,2433,http://localhost:9090/board/update/1,99303,0,0
1683455658975,107571,cash,200,,payment 5-456,text,true,,494,220,545,2433,http://localhost:9090/payWithCash?id=2,107571,0,0
1683455658866,107931,signin,200,,Account 2-999,text,true,,730,632,792,2432,http://localhost:9090/signin,107931,0,0
1683455658748,108061,change password,200,,Account 2-206,text,true,,455,318,792,2432,http://localhost:9090/changepassword/HD11300007?oldpassword=Refb45t0&newpassword=Password123,108061,0,0
1683455659017,107794,Get all by username,200,,Invoice 1-214,text,true,,693,228,954,2431,http://localhost:9090/invoice/getAllByUsername?username=HD11300001,107794,0,0
1683455658767,108062,signin,200,,Account 2-998,text,true,,730,612,791,2431,http://localhost:9090/signin,108062,0,0
1683455658824,108090,change password,200,,Account 2-207,text,true,,455,318,791,2431,http://localhost:9090/changepassword/HD11300007?oldpassword=Refb45t0&newpassword=Password123,108090,0,1
1683455659134,107786,Update Invoice Status,200,,Invoice 1-464,text,true,,709,632,954,2430,http://localhost:9090/invoice/updateStatus,107786,0,0
1683455659141,107781,get customer info,200,,customer 3-47,text,true,,676,210,54,2430,http://localhost:9090/getCustomerInfo/HD11300001,107781,0,0
1683455659143,107781,get by status,200,,Invoice 1-100,text,true,,2266,217,954,2429,http://localhost:9090/invoice/getByStatus?status=UNPAID,107781,0,0
1683455659144,107785,cash,200,,payment 5-457,text,true,,494,220,544,2429,http://localhost:9090/payWithCash?id=2,107785,0,0
1683455658882,108157,paypal,200,,payment 5-997,text,true,,453,216,543,2428,http://localhost:9090/pay?id=1,108157,0,0
1683455658683,108466,paypal,200,,payment 5-995,text,true,,453,216,543,2428,http://localhost:9090/pay?id=1,108466,0,0
1683455659420,107733,cash,200,,payment 5-458,text,true,,494,220,543,2428,http://localhost:9090/payWithCash?id=2,107733,0,0
1683455658898,108259,user login,200,,Account 2-458,text,true,,743,622,790,2427,http://localhost:9090/signin,108258,0,0
1683455659424,107736,Update Invoice Status,200,,Invoice 1-465,text,true,,709,620,954,2427,http://localhost:9090/invoice/updateStatus,107736,0,0
1683455659574,107590,cash,200,,payment 5-459,text,true,,494,220,542,2427,http://localhost:9090/payWithCash?id=2,107590,0,0
1683455659577,107592,Update Invoice Status,200,,Invoice 1-466,text,true,,709,616,954,2426,http://localhost:9090/invoice/updateStatus,107592,0,0
1683455658782,108393,paypal,200,,payment 5-996,text,true,,453,216,541,2426,http://localhost:9090/pay?id=1,108393,0,1
1683455659690,107489,get by id,200,,Invoice 1-47,text,true,,691,223,954,2426,http://localhost:9090/invoice/getById?id=1,107489,0,0
1683455658966,108286,signin,200,,Account 2-1000,text,true,,730,632,790,2425,http://localhost:9090/signin,108285,0,0
1683455659013,108378,user login,200,,Account 2-459,text,true,,743,634,790,2425,http://localhost:9090/signin,108378,0,0
1683455659802,107593,Update Invoice Status,200,,Invoice 1-467,text,true,,709,624,953,2425,http://localhost:9090/invoice/updateStatus,107593,0,0
1683455659131,108289,change password,200,,Account 2-208,text,true,,455,318,790,2425,http://localhost:9090/changepassword/HD11300007?oldpassword=Refb45t0&newpassword=Password123,108289,0,0
1683455659856,107569,cash,200,,payment 5-460,text,true,,494,220,541,2424,http://localhost:9090/payWithCash?id=2,107569,0,0
1683455659861,107571,Update Invoice Status,200,,Invoice 1-468,text,true,,709,624,953,2423,http://localhost:9090/invoice/updateStatus,107571,0,0
1683455659869,107565,get by status,200,,Invoice 1-101,text,true,,2266,217,953,2423,http://localhost:9090/invoice/getByStatus?status=UNPAID,107565,0,0
1683455659876,107560,Get all by username,200,,Invoice 1-215,text,true,,693,228,953,2423,http://localhost:9090/invoice/getAllByUsername?username=HD11300001,107560,0,1
1683455658983,108671,paypal,200,,payment 5-998,text,true,,453,216,540,2423,http://localhost:9090/pay?id=1,108671,0,0
1683455659368,108350,user login,200,,Account 2-460,text,true,,743,626,789,2423,http://localhost:9090/signin,108350,0,0
1683455660045,107677,Update Invoice Status,200,,Invoice 1-469,text,true,,709,612,953,2423,http://localhost:9090/invoice/updateStatus,107677,0,0
1683455660133,107593,cash,200,,payment 5-461,text,true,,494,220,540,2423,http://localhost:9090/payWithCash?id=2,107593,0,0
1683455660138,107591,Get all by username,200,,Invoice 1-216,text,true,,693,228,953,2422,http://localhost:9090/invoice/getAllByUsername?username=HD11300001,107591,0,0
1683455660231,107500,cash,200,,payment 5-462,text,true,,494,220,539,2422,http://localhost:9090/payWithCash?id=2,107500,0,0
1683455659084,108746,paypal,200,,payment 5-999,text,true,,453,216,538,2421,http://localhost:9090/pay?id=1,108746,0,0
1683455659767,108088,change password,200,,Account 2-210,text,true,,455,318,789,2421,http://localhost:9090/changepassword/HD11300007?oldpassword=Refb45t0&newpassword=Password123,108088,0,1
1683455660320,107543,Update Invoice Status,200,,Invoice 1-470,text,true,,709,620,953,2420,http://localhost:9090/invoice/updateStatus,107542,0,0
